Year,Month,Date,Target,Category,Value,Item,Context,Method,Shop,Location
2025,8,2025-08-09,Living,Food,4196,Expense item 1925,Work,Cash,Vending Machine,Tachikawa
2025,8,2025-08-09,Future,Clothing,11205,Expense item 1926,Daily,Cash,Lawson,Online
2025,8,2025-08-10,Present,Clothing,3409,Expense item 1927,Gift,Credit Card,Netflix,Shibuya
2025,8,2025-08-10,Present,Hobbies & Leisure,585,Expense item 1928,Travel,MASTER - 9031,Seven,Kita-Senju
2025,8,2025-08-10,Living,Utilities & Services,5892,Expense item 1929,Travel,Credit Card,Amazon,Online
2025,8,2025-08-10,Present,Enjoyment & Social Life,13665,Expense item 1930,Gift,Suika,FamilyMart,Kita-Senju
2025,8,2025-08-12,Present,Clothing,10814,Expense item 1931,Daily,Cash,Netflix,Tokyo
2025,8,2025-08-12,Future,Clothing,7156,Expense item 1932,Work,AMEX - 5508,Netflix,Shinjuku
2025,8,2025-08-13,Living,Clothing,10634,Expense item 1933,Travel,Cash,Nikunohanamasa,Shinjuku
2025,8,2025-08-13,Living,Basic Personal Care,1236,Expense item 1934,Gift,MASTER - 9031,UQ,Shibuya
2025,8,2025-08-14,Present,Enjoyment & Social Life,491,Expense item 1935,Work,Cash,Amazon,Online
2025,8,2025-08-14,Living,Basic Personal Care,1452,Expense item 1936,Daily,MASTER - 9031,Netflix,Kita-Senju
2025,8,2025-08-15,Future,Transport,11594,Expense item 1937,Personal,MASTER - 9031,Mall,Tachikawa
2025,8,2025-08-15,Living,Utilities & Services,2797,Expense item 1938,Daily,MASTER - 9031,UQ,Tachikawa
2025,8,2025-08-15,Present,Hobbies & Leisure,3720,Expense item 1939,Travel,MASTER - 9031,UQ,Shibuya
2025,8,2025-08-15,Living,Basic Personal Care,459,Expense item 1940,Daily,MASTER - 9031,FamilyMart,Tachikawa
2025,8,2025-08-18,Living,Utilities & Services,6090,Expense item 1941,Daily,AMEX - 5508,Spotify,Shinjuku
2025,8,2025-08-20,Living,Clothing,2957,Expense item 1942,Gift,AMEX - 5508,Vending Machine,Kita-Senju
2025,8,2025-08-21,Living,Basic Personal Care,1648,Expense item 1943,Daily,Cash,Spotify,Shinjuku
2025,8,2025-08-21,Present,Subscriptions,5835,Expense item 1944,Gift,MASTER - 9031,Spotify,Tokyo
2025,8,2025-08-21,Living,Utilities & Services,1792,Expense item 1945,Gift,AMEX - 5508,UQ,Tokyo
2025,8,2025-08-21,Present,Hobbies & Leisure,751,Expense item 1946,Personal,Credit Card,Mall,Kita-Senju
2025,8,2025-08-22,Present,Hobbies & Leisure,4233,Expense item 1947,Work,Cash,Nikunohanamasa,Tokyo
2025,8,2025-08-23,Living,Basic Personal Care,212,Expense item 1948,Work,AMEX - 5508,Vending Machine,Shinjuku
2025,8,2025-08-25,Present,Clothing,2987,Expense item 1949,Daily,Suika,Seven,Tachikawa
2025,8,2025-08-25,Present,Subscriptions,1641,Expense item 1950,Work,MASTER - 9031,Amazon,Tokyo
2025,8,2025-08-25,Living,Basic Personal Care,1554,Expense item 1951,Gift,AMEX - 5508,UQ,Kita-Senju
2025,8,2025-08-25,Living,Basic Personal Care,2147,Expense item 1952,Personal,AMEX - 5508,Netflix,Kita-Senju
2025,8,2025-08-26,Living,Clothing,6978,Expense item 1953,Gift,AMEX - 5508,Mall,Tachikawa
2025,8,2025-08-26,Living,Food,1775,Expense item 1954,Gift,MASTER - 9031,Vending Machine,Shibuya
2025,8,2025-08-27,Present,Clothing,11627,Expense item 1955,Work,Credit Card,FamilyMart,Kita-Senju
2025,8,2025-08-27,Living,Basic Personal Care,386,Expense item 1956,Gift,MASTER - 9031,FamilyMart,Kita-Senju
2025,8,2025-08-29,Future,Transport,12029,Expense item 1957,Gift,AMEX - 5508,Mall,Tokyo
2025,8,2025-08-30,Present,Clothing,3744,Expense item 1958,Gift,AMEX - 5508,FamilyMart,Kita-Senju
2025,9,2025-09-01,Present,Hobbies & Leisure,3480,Expense item 1959,Personal,Credit Card,Vending Machine,Shinjuku
2025,9,2025-09-02,Living,Food,14706,Expense item 1960,Work,AMEX - 5508,Vending Machine,Online
2025,9,2025-09-02,Living,Utilities & Services,2213,Expense item 1961,Personal,AMEX - 5508,FamilyMart,Shibuya
2025,9,2025-09-03,Present,Enjoyment & Social Life,10221,Expense item 1962,Travel,MASTER - 9031,UQ,Online
2025,9,2025-09-04,Present,Hobbies & Leisure,3765,Expense item 1963,Daily,AMEX - 5508,Mall,Shibuya
2025,9,2025-09-05,Living,Clothing,305,Expense item 1964,Work,Credit Card,Spotify,Shibuya
2025,9,2025-09-05,Present,Hobbies & Leisure,1402,Expense item 1965,Work,Suika,UQ,Tachikawa
2025,9,2025-09-07,Future,Transport,14546,Expense item 1966,Gift,AMEX - 5508,Netflix,Shinjuku
2025,9,2025-09-08,Present,Hobbies & Leisure,2283,Expense item 1967,Travel,Suika,Nikunohanamasa,Kita-Senju
2025,9,2025-09-08,Living,Food,14025,Expense item 1968,Gift,Cash,UQ,Tachikawa
2025,9,2025-09-08,Present,Hobbies & Leisure,2167,Expense item 1969,Gift,Credit Card,Amazon,Tachikawa
2025,9,2025-09-08,Living,Clothing,10810,Expense item 1970,Gift,Suika,FamilyMart,Kita-Senju
2025,9,2025-09-08,Living,Food,611,Expense item 1971,Gift,Credit Card,Vending Machine,Tachikawa
2025,9,2025-09-09,Living,Utilities & Services,1065,Expense item 1972,Personal,Suika,Lawson,Shinjuku
2025,9,2025-09-10,Present,Enjoyment & Social Life,4591,Expense item 1973,Gift,MASTER - 9031,Mall,Kita-Senju
2025,9,2025-09-13,Living,Utilities & Services,7168,Expense item 1974,Daily,MASTER - 9031,Lawson,Shibuya
2025,9,2025-09-13,Living,Basic Personal Care,80,Expense item 1975,Daily,Credit Card,Spotify,Tokyo
2025,9,2025-09-13,Present,Subscriptions,1780,Expense item 1976,Travel,Credit Card,Nikunohanamasa,Tokyo
2025,9,2025-09-13,Living,Utilities & Services,10164,Expense item 1977,Work,Suika,Lawson,Shibuya
2025,9,2025-09-14,Present,Hobbies & Leisure,5691,Expense item 1978,Daily,AMEX - 5508,Nikunohanamasa,Online
2025,9,2025-09-14,Present,Clothing,6458,Expense item 1979,Travel,Suika,Vending Machine,Tachikawa
2025,9,2025-09-14,Present,Clothing,13107,Expense item 1980,Daily,AMEX - 5508,FamilyMart,Shinjuku
2025,9,2025-09-14,Living,Basic Personal Care,5592,Expense item 1981,Work,MASTER - 9031,Seven,Tokyo
2025,9,2025-09-16,Present,Enjoyment & Social Life,10802,Expense item 1982,Personal,Credit Card,FamilyMart,Shibuya
2025,9,2025-09-16,Present,Transport,12877,Expense item 1983,Travel,Credit Card,FamilyMart,Tachikawa
2025,9,2025-09-16,Present,Enjoyment & Social Life,8044,Expense item 1984,Travel,Credit Card,Netflix,Shinjuku
2025,9,2025-09-16,Living,Basic Personal Care,5769,Expense item 1985,Travel,Credit Card,UQ,Shinjuku
2025,9,2025-09-16,Living,Clothing,8924,Expense item 1986,Daily,AMEX - 5508,Seven,Kita-Senju
2025,9,2025-09-17,Living,Food,2647,Expense item 1987,Travel,AMEX - 5508,UQ,Shinjuku
2025,9,2025-09-18,Future,Transport,12266,Expense item 1988,Work,AMEX - 5508,Spotify,Shibuya
2025,9,2025-09-20,Living,Utilities & Services,8097,Expense item 1989,Travel,AMEX - 5508,FamilyMart,Shibuya
2025,9,2025-09-20,Living,Clothing,889,Expense item 1990,Work,Suika,Netflix,Online
2025,9,2025-09-20,Future,Clothing,1641,Expense item 1991,Personal,Credit Card,Amazon,Shibuya
2025,9,2025-09-20,Present,Transport,3696,Expense item 1992,Gift,AMEX - 5508,UQ,Kita-Senju
2025,9,2025-09-21,Future,Transport,12950,Expense item 1993,Travel,MASTER - 9031,Netflix,Kita-Senju
2025,9,2025-09-22,Future,Clothing,3707,Expense item 1994,Travel,Credit Card,Seven,Kita-Senju
2025,9,2025-09-23,Living,Food,7522,Expense item 1995,Personal,Credit Card,Lawson,Shibuya
2025,9,2025-09-23,Future,Transport,12467,Expense item 1996,Daily,Suika,Vending Machine,Tokyo
2025,9,2025-09-23,Present,Hobbies & Leisure,4969,Expense item 1997,Personal,AMEX - 5508,Mall,Shinjuku
2025,9,2025-09-24,Future,Transport,3347,Expense item 1998,Personal,AMEX - 5508,Netflix,Tachikawa
2025,9,2025-09-25,Living,Basic Personal Care,2416,Expense item 1999,Daily,AMEX - 5508,Amazon,Tokyo
2025,10,2025-10-01,Present,Enjoyment & Social Life,8692,Expense item 0,Personal,Credit Card,Seven,Shibuya
2025,10,2025-10-22,Present,Enjoyment & Social Life,8682,Expense item 1,Travel,Cash,Netflix,Tokyo
2025,10,2025-10-07,Future,Emergency Fund,2585,Expense item 2,Travel,Suika,Amazon,Tachikawa
2025,10,2025-10-21,Future,Insurance,5700,Expense item 3,Travel,AMEX - 5508,Seven,Kita-Senju
2025,10,2025-10-26,Present,Travel & Experiences,8500,Expense item 4,Daily,Credit Card,Netflix,Shinjuku
2025,10,2025-10-07,Living,Utilities & Services,6133,Expense item 5,Personal,Cash,Lawson,Kita-Senju
2025,10,2025-10-28,Future,Other Investments,6135,Expense item 6,Travel,MASTER - 9031,Amazon,Online
2025,10,2025-10-04,Living,Healthcare,6701,Expense item 7,Daily,Suika,Nikunohanamasa,Online
2025,10,2025-10-19,Present,Travel & Experiences,2104,Expense item 8,Daily,Cash,Seven,Shinjuku
2025,10,2025-10-08,Future,Skill-Building,4078,Expense item 9,Daily,AMEX - 5508,Nikunohanamasa,Kita-Senju
2025,10,2025-10-06,Present,Travel & Experiences,3785,Expense item 10,Personal,Credit Card,Nikunohanamasa,Online
2025,10,2025-10-03,Present,Life Happens Fund,10480,Expense item 11,Work,Suika,Seven,Shibuya
2025,10,2025-10-09,Living,Transportation,10985,Expense item 12,Travel,Credit Card,Spotify,Tokyo
2025,10,2025-10-02,Future,Skill-Building,3798,Expense item 13,Personal,AMEX - 5508,Nikunohanamasa,Tokyo
2025,10,2025-10-23,Future,Goals Fund,4563,Expense item 14,Work,AMEX - 5508,Netflix,Online
2025,10,2025-10-09,Living,Utilities & Services,1313,Expense item 15,Work,Suika,Vending Machine,Shinjuku
2025,10,2025-10-14,Present,Subscriptions,1952,Expense item 16,Gift,MASTER - 9031,Seven,Shibuya
2025,10,2025-10-03,Present,Hobbies & Leisure,12882,Expense item 17,Daily,Cash,FamilyMart,Online
2025,10,2025-10-22,Future,Skill-Building,2057,Expense item 18,Travel,Cash,Netflix,Kita-Senju
2025,10,2025-10-17,Present,Hobbies & Leisure,4619,Expense item 19,Travel,Cash,Lawson,Online
2025,10,2025-10-25,Present,Travel & Experiences,6343,Expense item 20,Personal,Cash,Nikunohanamasa,Kita-Senju
2025,10,2025-10-01,Future,Debt Repayment,7131,Expense item 21,Personal,Suika,FamilyMart,Tachikawa
2025,10,2025-10-21,Future,Skill-Building,1495,Expense item 22,Travel,Suika,Seven,Shibuya
2025,10,2025-10-18,Living,Utilities & Services,6250,Expense item 23,Travel,Cash,Spotify,Kita-Senju
2025,10,2025-10-12,Future,Emergency Fund,8934,Expense item 24,Personal,Credit Card,Amazon,Shibuya
2025,10,2025-10-03,Present,Enjoyment & Social Life,8583,Expense item 25,Gift,Cash,Vending Machine,Shibuya
2025,10,2025-10-16,Future,Insurance,4519,Expense item 26,Work,MASTER - 9031,Vending Machine,Tachikawa
2025,10,2025-10-18,Living,Utilities & Services,6069,Expense item 27,Work,MASTER - 9031,Netflix,Online
2025,10,2025-10-15,Present,Travel & Experiences,5177,Expense item 28,Gift,Cash,Seven,Shibuya
2025,10,2025-10-01,Future,Other Investments,10138,Expense item 29,Travel,Credit Card,Seven,Tokyo
2025,10,2025-10-21,Future,Insurance,695,Expense item 30,Work,Cash,Amazon,Shinjuku
2025,10,2025-10-08,Future,Goals Fund,4085,Expense item 31,Gift,Credit Card,Vending Machine,Shibuya
2025,10,2025-10-19,Present,Subscriptions,1600,Expense item 32,Work,AMEX - 5508,Netflix,Shibuya
2025,10,2025-10-22,Future,Emergency Fund,4535,Expense item 33,Personal,AMEX - 5508,Netflix,Kita-Senju
2025,10,2025-10-22,Present,Enjoyment & Social Life,7700,Expense item 34,Daily,Cash,Netflix,Online
2025,10,2025-10-08,Living,Housing,3639,Expense item 35,Work,Suika,UQ,Shibuya
2025,10,2025-10-09,Living,Utilities & Services,3808,Expense item 36,Work,Cash,UQ,Tachikawa
2025,10,2025-10-21,Future,Emergency Fund,5611,Expense item 37,Daily,Cash,Seven,Shibuya
2025,10,2025-10-16,Living,Transportation,4002,Expense item 38,Gift,Cash,FamilyMart,Kita-Senju
2025,10,2025-10-09,Future,Debt Repayment,7718,Expense item 39,Gift,MASTER - 9031,Netflix,Online
2025,10,2025-10-22,Present,Subscriptions,2381,Expense item 40,Gift,Credit Card,Seven,Shinjuku
2025,10,2025-10-19,Future,Emergency Fund,7529,Expense item 41,Travel,Cash,Spotify,Tokyo
2025,10,2025-10-16,Future,Goals Fund,7052,Expense item 42,Travel,Credit Card,Amazon,Tachikawa
2025,10,2025-10-06,Future,Skill-Building,450,Expense item 43,Travel,Cash,Seven,Kita-Senju
2025,10,2025-10-08,Future,Goals Fund,8058,Expense item 44,Travel,Cash,Lawson,Kita-Senju
2025,10,2025-10-19,Present,Subscriptions,1759,Expense item 45,Personal,MASTER - 9031,Seven,Online
2025,10,2025-10-08,Present,Travel & Experiences,2797,Expense item 46,Gift,Credit Card,Nikunohanamasa,Kita-Senju
2025,10,2025-10-01,Living,Housing,8008,Expense item 47,Travel,Suika,Lawson,Tokyo
2025,10,2025-10-17,Present,Personal Development,4845,Expense item 48,Work,MASTER - 9031,Lawson,Shibuya
2025,10,2025-10-06,Living,Food,7679,Expense item 49,Travel,MASTER - 9031,Vending Machine,Tokyo
2025,10,2025-10-10,Present,Subscriptions,2206,Expense item 50,Daily,Credit Card,Nikunohanamasa,Tokyo
2025,10,2025-10-18,Future,Insurance,1448,Expense item 51,Personal,MASTER - 9031,Seven,Online
2025,10,2025-10-22,Living,Utilities & Services,5134,Expense item 52,Personal,Suika,UQ,Shinjuku
2025,10,2025-10-21,Future,Emergency Fund,4461,Expense item 53,Personal,Cash,Amazon,Shinjuku
2025,10,2025-10-09,Future,Insurance,1496,Expense item 54,Gift,Suika,Netflix,Tachikawa
2025,11,2025-11-03,Future,Emergency Fund,14968,Expense item 0,Work,Suika,Amazon,Shinjuku
2025,11,2025-11-05,Present,Subscriptions,2646,Expense item 1,Work,Cash,Nikunohanamasa,Shinjuku
2025,11,2025-11-07,Future,Other Investments,6671,Expense item 2,Work,Cash,Spotify,Tachikawa
2025,11,2025-11-24,Living,Healthcare,3032,Expense item 3,Work,Credit Card,FamilyMart,Kita-Senju
2025,11,2025-11-24,Future,Retirement Accounts,5942,Expense item 4,Gift,Credit Card,Nikunohanamasa,Shibuya
2025,11,2025-11-13,Present,Enjoyment & Social Life,11139,Expense item 5,Daily,AMEX - 5508,Seven,Shibuya
2025,11,2025-11-10,Living,Food,11328,Expense item 6,Work,Credit Card,Amazon,Online
2025,11,2025-11-11,Future,Debt Repayment,1638,Expense item 7,Daily,MASTER - 9031,Spotify,Online
2025,11,2025-11-22,Present,Hobbies & Leisure,6833,Expense item 8,Travel,MASTER - 9031,Amazon,Tokyo
2025,11,2025-11-19,Living,Utilities & Services,4849,Expense item 9,Daily,Cash,Netflix,Shinjuku
2025,11,2025-11-14,Present,Travel & Experiences,7763,Expense item 10,Travel,Cash,Netflix,Tachikawa
2025,11,2025-11-02,Future,Other Investments,6922,Expense item 11,Gift,Cash,Vending Machine,Tachikawa
2025,11,2025-11-24,Present,Life Happens Fund,12575,Expense item 12,Work,MASTER - 9031,Netflix,Tokyo
2025,11,2025-11-20,Present,Travel & Experiences,4199,Expense item 13,Daily,MASTER - 9031,Vending Machine,Shinjuku
2025,11,2025-11-11,Present,Hobbies & Leisure,3383,Expense item 14,Personal,Suika,FamilyMart,Shibuya
2025,11,2025-11-13,Living,Basic Personal Care,5345,Expense item 15,Work,Suika,Nikunohanamasa,Kita-Senju
2025,11,2025-11-10,Present,Enjoyment & Social Life,3916,Expense item 16,Work,AMEX - 5508,Spotify,Kita-Senju
2025,11,2025-11-22,Living,Transportation,4001,Expense item 17,Travel,AMEX - 5508,FamilyMart,Online
2025,11,2025-11-17,Future,Other Investments,6501,Expense item 18,Travel,MASTER - 9031,Lawson,Shibuya
2025,11,2025-11-08,Present,Travel & Experiences,10206,Expense item 19,Work,Credit Card,Amazon,Tokyo
2025,11,2025-11-20,Future,Debt Repayment,4666,Expense item 20,Daily,AMEX - 5508,Netflix,Online
2025,11,2025-11-23,Present,Personal Development,5236,Expense item 21,Gift,AMEX - 5508,Netflix,Shibuya
2025,11,2025-11-23,Future,Insurance,590,Expense item 22,Daily,AMEX - 5508,Seven,Shibuya
2025,11,2025-11-15,Present,Subscriptions,463,Expense item 23,Travel,Credit Card,Lawson,Kita-Senju
2025,11,2025-11-15,Future,Skill-Building,11437,Expense item 24,Travel,Suika,Spotify,Kita-Senju
2025,11,2025-11-17,Present,Life Happens Fund,7491,Expense item 25,Travel,AMEX - 5508,FamilyMart,Online
2025,11,2025-11-09,Living,Transportation,12817,Expense item 26,Work,MASTER - 9031,Vending Machine,Kita-Senju
2025,11,2025-11-09,Present,Personal Development,3388,Expense item 27,Daily,MASTER - 9031,Seven,Shinjuku
2025,11,2025-11-18,Living,Food,1478,Expense item 28,Work,Credit Card,Seven,Kita-Senju
2025,11,2025-11-23,Present,Personal Development,1761,Expense item 29,Daily,AMEX - 5508,Netflix,Shinjuku
2025,11,2025-11-14,Present,Hobbies & Leisure,725,Expense item 30,Work,AMEX - 5508,Netflix,Tachikawa
2025,11,2025-11-28,Present,Enjoyment & Social Life,11243,Expense item 31,Travel,AMEX - 5508,UQ,Tokyo
2025,11,2025-11-25,Living,Food,5597,Expense item 32,Gift,Suika,Vending Machine,Tachikawa
2025,11,2025-11-08,Future,Debt Repayment,1608,Expense item 33,Gift,AMEX - 5508,Amazon,Kita-Senju
2025,11,2025-11-22,Living,Basic Personal Care,6257,Expense item 34,Gift,Credit Card,UQ,Shibuya
2025,11,2025-11-01,Present,Subscriptions,2440,Expense item 35,Travel,Suika,Amazon,Tokyo
2025,11,2025-11-05,Present,Hobbies & Leisure,7014,Expense item 36,Gift,Credit Card,Amazon,Shinjuku
2025,11,2025-11-07,Living,Food,6458,Expense item 37,Personal,MASTER - 9031,Netflix,Shinjuku
2025,11,2025-11-27,Living,Food,1495,Expense item 38,Gift,Cash,Vending Machine,Tokyo
2025,11,2025-11-21,Living,Utilities & Services,1624,Expense item 39,Daily,Cash,Seven,Shibuya
2025,11,2025-11-05,Future,Goals Fund,4408,Expense item 40,Work,AMEX - 5508,Lawson,Tachikawa
2025,11,2025-11-23,Future,Debt Repayment,1520,Expense item 41,Personal,Credit Card,Lawson,Shibuya
2025,11,2025-11-19,Living,Housing,920,Expense item 42,Personal,Suika,Netflix,Kita-Senju
2025,11,2025-11-03,Present,Personal Development,4485,Expense item 43,Work,Cash,Nikunohanamasa,Online
2025,11,2025-11-26,Present,Enjoyment & Social Life,7360,Expense item 44,Daily,MASTER - 9031,Vending Machine,Kita-Senju
2025,11,2025-11-03,Present,Travel & Experiences,6540,Expense item 45,Personal,Cash,Netflix,Kita-Senju
2025,11,2025-11-12,Future,Debt Repayment,3531,Expense item 46,Gift,Credit Card,Netflix,Shibuya
2025,11,2025-11-21,Present,Subscriptions,1728,Expense item 47,Travel,Suika,UQ,Kita-Senju
2025,11,2025-11-19,Living,Basic Personal Care,2257,Expense item 48,Personal,Credit Card,Lawson,Shinjuku
2025,11,2025-11-25,Living,Utilities & Services,8113,Expense item 49,Travel,Suika,Netflix,Shinjuku
2025,11,2025-11-28,Future,Debt Repayment,1884,Expense item 50,Work,AMEX - 5508,Seven,Shinjuku
2025,11,2025-11-09,Living,Food,12124,Expense item 51,Travel,MASTER - 9031,Vending Machine,Tokyo
2025,11,2025-11-03,Present,Personal Development,1958,Expense item 52,Gift,AMEX - 5508,Vending Machine,Shibuya
2025,11,2025-11-21,Present,Hobbies & Leisure,5802,Expense item 53,Gift,AMEX - 5508,Amazon,Tokyo
2025,11,2025-11-13,Living,Utilities & Services,11834,Expense item 54,Work,MASTER - 9031,Spotify,Kita-Senju
2025,11,2025-11-12,Present,Subscriptions,2621,Expense item 55,Travel,MASTER - 9031,Spotify,Online
2025,11,2025-11-10,Living,Food,3752,Expense item 56,Work,Cash,Seven,Shinjuku
2025,11,2025-11-18,Future,Insurance,12987,Expense item 57,Work,Credit Card,Seven,Online
2025,11,2025-11-24,Living,Food,8254,Expense item 58,Travel,Suika,Nikunohanamasa,Tokyo
2025,11,2025-11-08,Future,Other Investments,3664,Expense item 59,Work,MASTER - 9031,Amazon,Online
2025,12,2025-12-09,Present,Personal Development,1245,Expense item 0,Daily,Suika,Nikunohanamasa,Online
2025,12,2025-12-28,Future,Insurance,6603,Expense item 1,Gift,Cash,Amazon,Tachikawa
2025,12,2025-12-16,Living,Transportation,7716,Expense item 2,Personal,Credit Card,Amazon,Shinjuku
2025,12,2025-12-27,Living,Housing,1570,Expense item 3,Gift,AMEX - 5508,Lawson,Tachikawa
2025,12,2025-12-02,Present,Life Happens Fund,1673,Expense item 4,Work,Suika,Nikunohanamasa,Tokyo
2025,12,2025-12-18,Future,Emergency Fund,12561,Expense item 5,Gift,Suika,Seven,Tachikawa
2025,12,2025-12-15,Living,Transportation,5371,Expense item 6,Travel,AMEX - 5508,Nikunohanamasa,Tachikawa
2025,12,2025-12-20,Present,Enjoyment & Social Life,12625,Expense item 7,Daily,Credit Card,Seven,Shinjuku
2025,12,2025-12-06,Present,Enjoyment & Social Life,4429,Expense item 8,Work,Suika,Lawson,Shibuya
2025,12,2025-12-15,Future,Debt Repayment,5105,Expense item 9,Travel,AMEX - 5508,Nikunohanamasa,Tokyo
2025,12,2025-12-23,Future,Other Investments,2981,Expense item 10,Gift,Cash,Seven,Shinjuku
2025,12,2025-12-22,Present,Subscriptions,5975,Expense item 11,Work,AMEX - 5508,Lawson,Tachikawa
2025,12,2025-12-05,Future,Insurance,2496,Expense item 12,Work,Cash,Amazon,Shibuya
2025,12,2025-12-24,Living,Healthcare,5052,Expense item 13,Travel,MASTER - 9031,UQ,Tokyo
2025,12,2025-12-10,Living,Basic Personal Care,5536,Expense item 14,Gift,MASTER - 9031,Vending Machine,Tachikawa
2025,12,2025-12-03,Living,Transportation,10298,Expense item 15,Daily,AMEX - 5508,Spotify,Tachikawa
2025,12,2025-12-03,Living,Housing,4250,Expense item 16,Travel,Suika,Amazon,Online
2025,12,2025-12-02,Living,Healthcare,4691,Expense item 17,Work,AMEX - 5508,Vending Machine,Online
2025,12,2025-12-06,Living,Food,10090,Expense item 18,Gift,AMEX - 5508,Lawson,Kita-Senju
2025,12,2025-12-11,Living,Transportation,5760,Expense item 19,Daily,Credit Card,Spotify,Kita-Senju
2025,12,2025-12-10,Present,Hobbies & Leisure,6719,Expense item 20,Gift,Suika,Amazon,Kita-Senju
